ProductID,OrderQty,LineTotal,sales_reason_name,sales_reason_availability
711,4,83.976,,N/A
711,4,83.976,,N/A
711,6,125.964,,N/A
711,5,100.9325,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,1,20.1865,,N/A
711,6,121.119,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,8,161.492,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,1,20.1865,,N/A
711,6,121.119,,N/A
711,4,80.746,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,9,181.6785,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,9,136.25901,,N/A
711,2,30.27978,,N/A
711,1,15.13989,,N/A
711,5,75.69945,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,5,100.9325,,N/A
711,2,40.373,,N/A
711,9,181.6785,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,1,20.1865,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,6,121.119,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,5,100.9325,,N/A
711,7,141.3055,,N/A
711,16,281.26536,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,8,161.492,,N/A
711,23,307.824525,,N/A
711,17,227.522475,,N/A
711,3,40.151025,,N/A
711,3,40.151025,,N/A
711,1,20.994,,N/A
711,6,125.964,,N/A
711,4,83.976,,N/A
711,4,83.976,,N/A
711,6,125.964,,N/A
711,2,41.988,,N/A
711,2,41.988,,N/A
711,2,41.988,,N/A
711,4,83.976,,N/A
711,10,209.94,,N/A
711,5,104.97,,N/A
711,5,104.97,,N/A
711,7,146.958,,N/A
711,4,83.976,,N/A
711,2,41.988,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,4,83.976,,N/A
711,4,83.976,,N/A
711,4,83.976,,N/A
711,8,167.952,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,,N/A
711,1,20.994,,N/A
711,5,104.97,,N/A
711,3,62.982,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,4,83.976,,N/A
711,5,104.97,,N/A
711,6,125.964,,N/A
711,3,62.982,,N/A
711,1,20.994,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,2,41.988,,N/A
711,8,167.952,,N/A
711,3,62.982,,N/A
711,10,209.94,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,2,41.988,,N/A
711,1,20.994,,N/A
711,4,83.976,,N/A
711,5,104.97,,N/A
711,4,83.976,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,2,41.988,,N/A
711,1,20.994,,N/A
711,6,125.964,,N/A
711,1,20.994,,N/A
711,7,146.958,,N/A
711,15,274.234125,,N/A
711,1,34.99,Price,Available
711,13,258.548108,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,7,141.3055,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,1,20.1865,,N/A
711,4,80.746,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,8,161.492,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,4,80.746,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,6,90.83934,,N/A
711,10,151.3989,,N/A
711,4,60.55956,,N/A
711,3,45.41967,,N/A
711,16,242.23824,,N/A
711,4,60.55956,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,6,121.119,,N/A
711,10,201.865,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,8,161.492,,N/A
711,5,100.9325,,N/A
711,1,20.1865,,N/A
711,6,121.119,,N/A
711,10,201.865,,N/A
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,21,369.160785,,N/A
711,2,40.373,,N/A
711,10,201.865,,N/A
711,3,60.5595,,N/A
711,5,100.9325,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,1,20.1865,,N/A
711,8,161.492,,N/A
711,3,60.5595,,N/A
711,1,20.1865,,N/A
711,8,161.492,,N/A
711,6,121.119,,N/A
711,7,141.3055,,N/A
711,15,263.686275,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,1,20.1865,,N/A
711,7,141.3055,,N/A
711,4,80.746,,N/A
711,12,229.479936,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,15,263.686275,,N/A
711,4,80.746,,N/A
711,10,201.865,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,14,267.726592,,N/A
711,6,121.119,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,12,229.479936,,N/A
711,6,121.119,,N/A
711,8,161.492,,N/A
711,7,141.3055,,N/A
711,11,210.356608,,N/A
711,14,267.726592,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,26.76735,,N/A
711,14,187.37145,,N/A
711,3,40.151025,,N/A
711,7,93.685725,,N/A
711,10,133.83675,,N/A
711,7,93.685725,,N/A
711,2,41.988,,N/A
711,4,83.976,,N/A
711,9,188.946,,N/A
711,6,125.964,,N/A
711,6,125.964,,N/A
711,8,167.952,,N/A
711,1,20.994,,N/A
711,4,83.976,,N/A
711,5,104.97,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,7,146.958,,N/A
711,4,83.976,,N/A
711,4,83.976,,N/A
711,7,146.958,,N/A
711,2,41.988,,N/A
711,16,292.5164,,N/A
711,10,209.94,,N/A
711,10,209.94,,N/A
711,10,209.94,,N/A
711,3,62.982,,N/A
711,1,34.99,Price,Available
711,3,62.982,,N/A
711,6,125.964,,N/A
711,9,188.946,,N/A
711,1,34.99,,N/A
711,4,83.976,,N/A
711,3,62.982,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,8,167.952,,N/A
711,6,125.964,,N/A
711,1,20.994,,N/A
711,1,34.99,Review,Available
711,15,274.234125,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,,N/A
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Review,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Review,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Review,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,TV Advertisement,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Other,Available
711,1,34.99,Price,Available
711,5,104.97,,N/A
711,1,20.994,,N/A
711,2,41.988,,N/A
711,8,167.952,,N/A
711,4,83.976,,N/A
711,7,146.958,,N/A
711,6,125.964,,N/A
711,3,62.982,,N/A
711,12,238.659792,,N/A
711,10,209.94,,N/A
711,7,146.958,,N/A
711,13,258.548108,,N/A
711,8,167.952,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,8,161.492,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,7,141.3055,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,1,20.1865,,N/A
711,4,80.746,,N/A
711,2,30.27978,,N/A
711,4,60.55956,,N/A
711,3,45.41967,,N/A
711,4,60.55956,,N/A
711,4,60.55956,,N/A
711,10,151.3989,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,1,20.1865,,N/A
711,10,201.865,,N/A
711,6,121.119,,N/A
711,3,60.5595,,N/A
711,5,100.9325,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,9,181.6785,,N/A
711,6,121.119,,N/A
711,6,121.119,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,5,100.9325,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,8,161.492,,N/A
711,2,26.76735,,N/A
711,6,80.30205,,N/A
711,4,53.5347,,N/A
711,3,40.151025,,N/A
711,4,83.976,,N/A
711,4,83.976,,N/A
711,6,125.964,,N/A
711,5,104.97,,N/A
711,3,62.982,,N/A
711,13,258.548108,,N/A
711,14,278.436424,,N/A
711,17,310.798675,,N/A
711,2,41.988,,N/A
711,4,83.976,,N/A
711,8,167.952,,N/A
711,8,167.952,,N/A
711,6,125.964,,N/A
711,1,34.99,Price,Available
711,1,34.99,On Promotion,Available
711,7,146.958,,N/A
711,1,34.99,Price,Available
711,2,41.988,,N/A
711,1,34.99,Price,Available
711,4,83.976,,N/A
711,1,34.99,Price,Available
711,7,146.958,,N/A
711,4,83.976,,N/A
711,2,41.988,,N/A
711,7,146.958,,N/A
711,2,41.988,,N/A
711,1,34.99,Price,Available
711,3,62.982,,N/A
711,3,62.982,,N/A
711,4,83.976,,N/A
711,6,125.964,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,4,83.976,,N/A
711,6,125.964,,N/A
711,1,34.99,,N/A
711,1,34.99,,N/A
711,1,34.99,Price,Available
711,8,167.952,,N/A
711,11,218.771476,,N/A
711,10,209.94,,N/A
711,3,62.982,,N/A
711,5,104.97,,N/A
711,1,34.99,Price,Available
711,11,218.771476,,N/A
711,3,62.982,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,12,238.659792,,N/A
711,12,238.659792,,N/A
711,6,125.964,,N/A
711,1,20.994,,N/A
711,10,209.94,,N/A
711,3,62.982,,N/A
711,1,34.99,Price,Available
711,1,34.99,Price,Available
711,2,40.373,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,5,100.9325,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,10,201.865,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,10,201.865,,N/A
711,10,201.865,,N/A
711,4,80.746,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,7,141.3055,,N/A
711,8,161.492,,N/A
711,2,40.373,,N/A
711,7,141.3055,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,7,141.3055,,N/A
711,2,30.27978,,N/A
711,8,121.11912,,N/A
711,3,45.41967,,N/A
711,11,166.53879,,N/A
711,14,211.95846,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,7,141.3055,,N/A
711,13,248.603264,,N/A
711,13,248.603264,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,12,229.479936,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,5,100.9325,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,3,60.5595,,N/A
711,10,201.865,,N/A
711,5,100.9325,,N/A
711,13,248.603264,,N/A
711,4,80.746,,N/A
711,11,210.356608,,N/A
711,8,161.492,,N/A
711,9,181.6785,,N/A
711,4,80.746,,N/A
711,10,201.865,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,8,161.492,,N/A
711,4,80.746,,N/A
711,8,161.492,,N/A
711,6,121.119,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,2,40.373,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,4,80.746,,N/A
711,6,121.119,,N/A
711,1,20.1865,,N/A
711,3,60.5595,,N/A
711,1,20.1865,,N/A
711,5,100.9325,,N/A
711,3,60.5595,,N/A
711,4,80.746,,N/A
711,4,80.746,,N/A
711,5,100.9325,,N/A
711,3,60.5595,,N/A
711,2,40.373,,N/A
711,6,121.119,,N/A
711,5,100.9325,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,15,263.686275,,N/A
711,8,161.492,,N/A
711,10,201.865,,N/A
711,9,181.6785,,N/A
711,10,201.865,,N/A
711,12,229.479936,,N/A
711,3,60.5595,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,2,40.373,,N/A
711,4,80.746,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,6,121.119,,N/A
711,2,40.373,,N/A
711,5,100.9325,,N/A
711,7,141.3055,,N/A
711,4,80.746,,N/A
711,6,80.30205,,N/A
